fight_id,event_date,weight_class,outcome,fighter_a_name,fighter_b_name,fighter_a_age,fighter_a_height,fighter_a_reach,fighter_a_weight,fighter_a_control_time_per_fight,fighter_b_age,fighter_b_height,fighter_b_reach,fighter_b_weight,fighter_b_control_time_per_fight,fighter_a_reversals,fighter_a_round1_control_time,fighter_a_round1_reversals,fighter_a_round1_sig_strikes_landed,fighter_a_round1_sig_strikes_attempted,fighter_a_head_strikes_landed,fighter_a_head_strikes_attempted,fighter_a_body_strikes_landed,fighter_a_body_strikes_attempted,fighter_a_leg_strikes_landed,fighter_a_leg_strikes_attempted,fighter_a_distance_strikes_landed,fighter_a_distance_strikes_attempted,fighter_a_clinch_strikes_landed,fighter_a_clinch_strikes_attempted,fighter_a_ground_strikes_landed,fighter_a_ground_strikes_attempted,fighter_b_reversals,fighter_b_round1_control_time,fighter_b_round1_reversals,fighter_b_round1_sig_strikes_landed,fighter_b_round1_sig_strikes_attempted,fighter_b_head_strikes_landed,fighter_b_head_strikes_attempted,fighter_b_body_strikes_landed,fighter_b_body_strikes_attempted,fighter_b_leg_strikes_landed,fighter_b_leg_strikes_attempted,fighter_b_distance_strikes_landed,fighter_b_distance_strikes_attempted,fighter_b_clinch_strikes_landed,fighter_b_clinch_strikes_attempted,fighter_b_ground_strikes_landed,fighter_b_ground_strikes_attempted,fighter_a_sig_strikes_landed,fighter_a_sig_strikes_attempted,fighter_a_takedowns_landed,fighter_a_takedowns_attempted,fighter_a_control_time,fighter_a_knockdowns,fighter_a_submission_attempts,fighter_a_fight_minutes,fighter_b_sig_strikes_landed,fighter_b_sig_strikes_attempted,fighter_b_takedowns_landed,fighter_b_takedowns_attempted,fighter_b_control_time,fighter_b_knockdowns,fighter_b_submission_attempts,fighter_b_fight_minutes,reach_diff,age_diff,method,A_open_odds,B_open_odds,A_open_prob,B_open_prob,opening_odds_diff,implied_prob_A
43b9e58ebf4a75ea,"July 12, 2015",Welterweight,1,Michael Graves,Vicente Luque,34.9,70.0,71.0,170.0,35.86666666666667,34.1,71.0,75.0,170.0,13.933333333333334,1.0,213.0,0.0,14.0,24.0,22.0,35.0,3.0,6.0,2.0,4.0,12.0,22.0,7.0,13.0,8.0,10.0,0.0,5.0,0.0,7.0,24.0,13.0,35.0,12.0,18.0,3.0,4.0,16.0,40.0,3.0,4.0,9.0,13.0,27.0,45.0,7.0,10.0,538.0,0.0,0.0,15.0,28.0,57.0,0.0,0.0,209.0,0.0,1.0,15.0,-4.0,0.7999999999999972,Decision - Unanimous,,-135.0,,0.574468085106383,,
11aac355349ecc94,"July 12, 2015",Welterweight,1,Jorge Masvidal,Cezar Ferreira,41.1,71.0,74.0,170.0,0.4580152671755725,40.8,73.0,78.0,185.0,20.61068702290077,0.0,2.0,0.0,12.0,23.0,8.0,17.0,3.0,4.0,1.0,2.0,5.0,15.0,3.0,4.0,4.0,4.0,0.0,90.0,0.0,7.0,18.0,5.0,10.0,2.0,6.0,0.0,2.0,6.0,16.0,1.0,2.0,0.0,0.0,12.0,23.0,0.0,0.0,2.0,1.0,0.0,4.366666666666666,7.0,18.0,1.0,3.0,90.0,0.0,0.0,4.366666666666666,-4.0,0.3000000000000042,KO/TKO,-300.0,220.0,0.75,0.3125,0.4375,0.75
95233ca23cdb02e6,"July 12, 2015",Women's Strawweight,0,Angela Magana,Michelle Waterson-Gomez,42.4,61.0,65.0,115.0,37.75725593667546,39.9,63.0,62.0,115.0,9.261213720316624,0.0,209.0,0.0,4.0,7.0,3.0,17.0,2.0,4.0,3.0,3.0,6.0,21.0,2.0,3.0,0.0,0.0,0.0,79.0,0.0,10.0,10.0,25.0,37.0,15.0,16.0,7.0,7.0,25.0,33.0,9.0,9.0,13.0,18.0,8.0,24.0,1.0,1.0,477.0,0.0,1.0,12.633333333333333,47.0,60.0,3.0,3.0,117.0,0.0,4.0,12.633333333333333,3.0,2.5,Submission,335.0,,0.2298850574712643,,,
8410fb6d495a2cc2,"July 12, 2015",Featherweight,1,Maximo Blanco,Mike de la Torre,42.2,68.0,71.0,145.0,3.75,39.2,71.0,71.0,145.0,0.0,0.0,1.0,0.0,4.0,7.0,3.0,6.0,1.0,1.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,3.0,1.0,2.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,1.0,1.0,0.0,0.2666666666666666,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.2666666666666666,0.0,3.0,KO/TKO,-155.0,115.0,0.6078431372549019,0.4651162790697674,0.1427268581851344,0.6078431372549019
b823aa523c9618b5,"July 12, 2015",Middleweight,1,Josh Samman,Caio Magalhaes,37.8,75.0,79.0,185.0,24.76744186046512,38.0,73.0,73.0,185.0,0.0,0.0,71.0,0.0,12.0,19.0,3.0,6.0,3.0,7.0,6.0,6.0,12.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,3.0,7.0,0.0,0.0,0.0,1.0,3.0,8.0,0.0,0.0,0.0,0.0,12.0,19.0,0.0,0.0,71.0,0.0,1.0,2.8666666666666667,3.0,8.0,0.0,0.0,0.0,0.0,0.0,2.8666666666666667,6.0,-0.2000000000000028,Submission,125.0,-165.0,0.4444444444444444,0.6226415094339622,-0.1781970649895178,0.4444444444444444
c8ec30a470f08748,"July 12, 2015",Bantamweight,0,Russell Doane,Jerrod Sanders,39.3,67.0,70.0,135.0,25.4,46.2,68.0,72.0,135.0,26.8,2.0,146.0,0.0,0.0,5.0,10.0,21.0,3.0,5.0,0.0,0.0,3.0,13.0,6.0,9.0,4.0,4.0,1.0,108.0,0.0,3.0,4.0,10.0,16.0,5.0,5.0,0.0,1.0,5.0,11.0,4.0,5.0,6.0,6.0,13.0,26.0,1.0,2.0,381.0,1.0,3.0,15.0,15.0,22.0,3.0,8.0,402.0,0.0,3.0,15.0,-2.0,-6.900000000000006,Decision - Unanimous,-405.0,285.0,0.801980198019802,0.2597402597402597,0.5422399382795423,0.801980198019802
44e3a7b4f4c7d95d,"July 12, 2015",Middleweight,0,Dan Miller,Trevor Smith,44.5,73.0,74.0,185.0,0.3333333333333333,45.0,75.0,75.0,185.0,47.53333333333333,0.0,5.0,0.0,20.0,39.0,10.0,43.0,13.0,14.0,2.0,2.0,13.0,46.0,12.0,13.0,0.0,0.0,0.0,192.0,0.0,15.0,27.0,41.0,66.0,9.0,9.0,1.0,1.0,15.0,33.0,9.0,11.0,27.0,32.0,25.0,59.0,0.0,1.0,5.0,0.0,1.0,15.0,51.0,76.0,1.0,3.0,713.0,0.0,0.0,15.0,-1.0,-0.5,Decision - Unanimous,-135.0,-105.0,0.574468085106383,0.5121951219512195,0.0622729631551635,0.574468085106383
b2eccc1b75633d3d,"July 12, 2015",Welterweight,1,George Sullivan,Dominic Waters,44.8,72.0,73.0,170.0,24.066666666666663,36.7,73.0,79.0,170.0,21.666666666666668,1.0,52.0,0.0,38.0,67.0,29.0,65.0,18.0,22.0,7.0,9.0,21.0,51.0,10.0,10.0,23.0,35.0,0.0,78.0,0.0,9.0,44.0,12.0,51.0,1.0,1.0,0.0,1.0,10.0,49.0,1.0,2.0,2.0,2.0,54.0,96.0,2.0,2.0,361.0,0.0,3.0,15.0,13.0,53.0,5.0,5.0,325.0,0.0,0.0,15.0,-6.0,8.099999999999994,Decision - Unanimous,-130.0,110.0,0.5652173913043478,0.4761904761904761,0.0890269151138716,0.5652173913043478
96740aa476055413,"July 12, 2015",Flyweight,0,Darrell Montague,Willie Gates,38.1,66.0,67.0,125.0,0.0,38.9,68.0,72.0,125.0,8.125,0.0,0.0,0.0,4.0,13.0,0.0,9.0,2.0,2.0,2.0,2.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,19.0,33.0,15.0,28.0,3.0,4.0,1.0,1.0,9.0,22.0,0.0,0.0,10.0,11.0,4.0,13.0,0.0,1.0,0.0,0.0,0.0,1.6,19.0,33.0,0.0,0.0,13.0,1.0,0.0,1.6,-5.0,-0.7999999999999972,KO/TKO,-165.0,125.0,0.6226415094339622,0.4444444444444444,0.1781970649895178,0.6226415094339622
70290140b6a8e038,"July 11, 2015",Featherweight,0,Chad Mendes,Conor McGregor,40.6,66.0,66.0,145.0,32.06030150753769,37.4,69.0,74.0,155.0,0.4020100502512563,0.0,105.0,0.0,15.0,28.0,28.0,45.0,1.0,1.0,2.0,2.0,14.0,25.0,1.0,3.0,16.0,20.0,0.0,0.0,0.0,19.0,51.0,31.0,62.0,15.0,30.0,0.0,0.0,39.0,84.0,0.0,0.0,7.0,8.0,31.0,48.0,4.0,7.0,319.0,0.0,0.0,9.95,46.0,92.0,0.0,0.0,4.0,1.0,0.0,9.95,-8.0,3.200000000000003,KO/TKO,-130.0,100.0,0.5652173913043478,0.5,0.0652173913043477,0.5652173913043478
ecb4534c0066c5f3,"July 11, 2015",Welterweight,1,Robbie Lawler,Rory MacDonald,43.7,71.0,74.0,170.0,0.5238095238095238,36.4,72.0,76.0,170.0,0.0952380952380952,0.0,0.0,0.0,9.0,17.0,68.0,149.0,1.0,6.0,1.0,1.0,65.0,144.0,3.0,9.0,2.0,3.0,0.0,0.0,0.0,11.0,41.0,70.0,189.0,13.0,29.0,3.0,4.0,71.0,200.0,15.0,22.0,0.0,0.0,70.0,156.0,0.0,0.0,11.0,1.0,0.0,21.0,86.0,222.0,0.0,4.0,2.0,0.0,0.0,21.0,-2.0,7.300000000000004,KO/TKO,100.0,-140.0,0.5,0.5833333333333334,-0.0833333333333333,0.5
4d3cbc7608c8958e,"July 11, 2015",Featherweight,0,Dennis Bermudez,Jeremy Stephens,39.0,66.0,66.0,155.0,28.00632911392405,39.6,69.0,71.0,155.0,1.89873417721519,0.0,201.0,0.0,18.0,32.0,23.0,64.0,4.0,8.0,8.0,10.0,27.0,67.0,4.0,11.0,4.0,4.0,0.0,10.0,0.0,7.0,17.0,26.0,56.0,4.0,5.0,8.0,12.0,22.0,53.0,9.0,12.0,7.0,8.0,35.0,82.0,1.0,6.0,295.0,0.0,0.0,10.533333333333331,38.0,73.0,0.0,2.0,20.0,2.0,0.0,10.533333333333331,-5.0,-0.6000000000000014,KO/TKO,-190.0,150.0,0.6551724137931034,0.4,0.2551724137931034,0.6551724137931034
4b997af9fb321123,"July 11, 2015",Welterweight,1,Gunnar Nelson,Brandon Thatch,37.4,71.0,72.0,170.0,29.655172413793103,40.4,74.0,74.0,170.0,0.0,0.0,86.0,0.0,6.0,8.0,6.0,7.0,0.0,1.0,0.0,0.0,4.0,5.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,8.0,14.0,0.0,5.0,3.0,3.0,5.0,6.0,5.0,11.0,3.0,3.0,0.0,0.0,6.0,8.0,0.0,0.0,86.0,1.0,1.0,2.9,8.0,14.0,0.0,0.0,0.0,0.0,0.0,2.9,-2.0,-3.0,Submission,120.0,-160.0,0.4545454545454545,0.6153846153846154,-0.1608391608391609,0.4545454545454545
a9d8ddb49dbe414b,"July 11, 2015",Bantamweight,0,Brad Pickett,Thomas Almeida,47.2,66.0,68.0,135.0,5.1063829787234045,34.4,67.0,70.0,145.0,0.182370820668693,0.0,28.0,0.0,20.0,51.0,17.0,48.0,1.0,2.0,2.0,5.0,16.0,50.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,22.0,52.0,17.0,45.0,4.0,7.0,3.0,3.0,23.0,54.0,1.0,1.0,0.0,0.0,20.0,55.0,0.0,1.0,28.0,1.0,0.0,5.483333333333333,24.0,55.0,0.0,0.0,1.0,1.0,0.0,5.483333333333333,-2.0,12.800000000000004,KO/TKO,315.0,-445.0,0.2409638554216867,0.8165137614678899,-0.5755499060462032,0.2409638554216867
c4a7f7d8eb8fe484,"July 11, 2015",Welterweight,1,Matt Brown,Tim Means,44.9,72.0,75.0,170.0,22.6056338028169,41.8,74.0,75.0,170.0,3.591549295774648,0.0,107.0,0.0,25.0,37.0,18.0,30.0,6.0,6.0,1.0,1.0,16.0,28.0,8.0,8.0,1.0,1.0,0.0,17.0,0.0,16.0,40.0,13.0,32.0,3.0,8.0,0.0,0.0,14.0,36.0,2.0,4.0,0.0,0.0,25.0,37.0,1.0,1.0,107.0,0.0,1.0,4.733333333333333,16.0,40.0,0.0,2.0,17.0,0.0,0.0,4.733333333333333,0.0,3.1000000000000014,Submission,-190.0,150.0,0.6551724137931034,0.4,0.2551724137931034,0.6551724137931034
824368db1ed8191f,"July 11, 2015",Welterweight,0,Mike Swick,Alex Garcia,46.5,73.0,77.0,170.0,0.5333333333333333,38.4,69.0,72.0,170.0,24.066666666666663,0.0,3.0,0.0,6.0,28.0,14.0,85.0,4.0,7.0,1.0,2.0,18.0,91.0,1.0,3.0,0.0,0.0,0.0,117.0,0.0,8.0,36.0,22.0,97.0,2.0,5.0,0.0,0.0,17.0,90.0,2.0,2.0,5.0,10.0,19.0,94.0,0.0,0.0,8.0,0.0,0.0,15.0,24.0,102.0,5.0,5.0,361.0,0.0,0.0,15.0,5.0,8.100000000000001,Decision - Unanimous,180.0,-260.0,0.3571428571428571,0.7222222222222222,-0.365079365079365,0.3571428571428571
2c5d329bdf182468,"July 11, 2015",Welterweight,0,Cathal Pendred,John Howard,38.3,73.0,75.0,170.0,2.933333333333333,42.8,67.0,72.0,170.0,6.4,0.0,0.0,0.0,17.0,33.0,11.0,44.0,20.0,26.0,14.0,17.0,24.0,62.0,21.0,25.0,0.0,0.0,0.0,64.0,0.0,14.0,22.0,35.0,71.0,5.0,8.0,8.0,9.0,31.0,60.0,16.0,27.0,1.0,1.0,45.0,87.0,0.0,2.0,44.0,0.0,1.0,15.0,48.0,88.0,0.0,1.0,96.0,0.0,0.0,15.0,3.0,-4.5,Decision - Split,-190.0,150.0,0.6551724137931034,0.4,0.2551724137931034,0.6551724137931034
8c8c2499d89da07c,"July 11, 2015",Bantamweight,1,Cody Garbrandt,Henry Briones,34.5,68.0,65.0,135.0,3.6,45.2,68.0,69.0,135.0,0.0,0.0,25.0,0.0,13.0,44.0,57.0,147.0,4.0,5.0,3.0,6.0,55.0,142.0,3.0,4.0,6.0,12.0,0.0,0.0,0.0,9.0,27.0,22.0,77.0,11.0,22.0,2.0,7.0,33.0,100.0,2.0,6.0,0.0,0.0,64.0,158.0,3.0,6.0,54.0,1.0,0.0,15.0,35.0,106.0,0.0,0.0,0.0,0.0,0.0,15.0,-4.0,-10.700000000000005,Decision - Unanimous,-380.0,260.0,0.7916666666666666,0.2777777777777778,0.5138888888888888,0.7916666666666666
9f56b3c053c44060,"July 11, 2015",Flyweight,0,Neil Seery,Louis Smolka,46.3,64.0,64.0,125.0,2.2666666666666666,34.4,69.0,68.0,135.0,48.0,0.0,13.0,0.0,13.0,19.0,19.0,41.0,1.0,1.0,1.0,1.0,8.0,27.0,6.0,8.0,7.0,8.0,0.0,222.0,0.0,11.0,22.0,12.0,33.0,11.0,12.0,0.0,0.0,9.0,26.0,8.0,9.0,6.0,10.0,21.0,43.0,0.0,0.0,34.0,1.0,3.0,15.0,23.0,45.0,6.0,10.0,720.0,0.0,5.0,15.0,-4.0,11.9,Decision - Unanimous,110.0,-150.0,0.4761904761904761,0.6,-0.1238095238095238,0.4761904761904761
b90eded8d6b65e8f,"July 11, 2015",Lightweight,0,Yosdenis Cedeno,Cody Pfister,40.8,68.0,69.0,155.0,4.8,35.4,70.0,73.0,155.0,28.33333333333333,2.0,0.0,0.0,21.0,60.0,6.0,47.0,2.0,10.0,18.0,19.0,26.0,74.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,8.0,68.0,13.0,91.0,2.0,6.0,0.0,1.0,13.0,96.0,2.0,2.0,0.0,0.0,26.0,76.0,0.0,0.0,72.0,0.0,1.0,15.0,15.0,98.0,5.0,7.0,425.0,0.0,0.0,15.0,-4.0,5.399999999999999,Decision - Unanimous,-190.0,150.0,0.6551724137931034,0.4,0.2551724137931034,0.6551724137931034
42d09ca167ecae07,"June 27, 2015",Middleweight,0,Lyoto Machida,Yoel Romero,47.6,73.0,74.0,185.0,0.0,48.6,72.0,73.0,185.0,0.4297994269340974,0.0,0.0,0.0,12.0,28.0,6.0,27.0,11.0,20.0,14.0,17.0,31.0,63.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,30.0,16.0,31.0,9.0,18.0,17.0,21.0,35.0,63.0,1.0,1.0,6.0,6.0,31.0,64.0,0.0,0.0,0.0,0.0,0.0,11.633333333333333,42.0,70.0,1.0,2.0,5.0,0.0,0.0,11.633333333333333,1.0,-1.0,KO/TKO,-185.0,145.0,0.6491228070175439,0.4081632653061224,0.2409595417114214,0.6491228070175439
87b0475688168a42,"June 27, 2015",Welterweight,0,Santiago Ponzinibbio,Lorenz Larkin,39.2,72.0,73.0,170.0,6.899383983572895,39.3,71.0,72.0,170.0,3.819301848049281,0.0,56.0,0.0,14.0,45.0,19.0,82.0,8.0,13.0,6.0,6.0,31.0,97.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,27.0,53.0,41.0,88.0,11.0,15.0,12.0,12.0,48.0,95.0,5.0,6.0,11.0,14.0,33.0,101.0,0.0,3.0,56.0,0.0,0.0,8.116666666666667,64.0,115.0,0.0,0.0,31.0,1.0,0.0,8.116666666666667,1.0,-0.0999999999999943,KO/TKO,160.0,-210.0,0.3846153846153846,0.6774193548387096,-0.292803970223325,0.3846153846153846
5b51610a9c8c88ef,"June 27, 2015",Middleweight,1,Antonio Carlos Junior,Eddie Gordon,35.8,74.0,79.0,185.0,30.102622576966933,42.4,72.0,76.0,185.0,10.193842645381984,0.0,179.0,0.0,14.0,21.0,27.0,62.0,12.0,15.0,1.0,1.0,24.0,61.0,6.0,6.0,10.0,11.0,0.0,70.0,0.0,1.0,4.0,10.0,42.0,1.0,2.0,1.0,1.0,11.0,44.0,0.0,0.0,1.0,1.0,40.0,78.0,4.0,8.0,440.0,0.0,1.0,14.616666666666667,12.0,45.0,0.0,1.0,149.0,0.0,0.0,14.616666666666667,3.0,-6.600000000000001,Submission,-210.0,160.0,0.6774193548387096,0.3846153846153846,0.292803970223325,0.6774193548387096
7ad6511fb5fb28a4,"June 27, 2015",Middleweight,1,Thiago Santos,Steve Bosse,41.9,74.0,76.0,205.0,2.0689655172413794,44.4,71.0,72.0,205.0,0.0,0.0,1.0,0.0,3.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,1.0,1.0,0.0,0.4833333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4833333333333333,4.0,-2.5,KO/TKO,-170.0,130.0,0.6296296296296297,0.4347826086956521,0.1948470209339775,0.6296296296296297
72d6996a60856b5f,"June 27, 2015",Featherweight,1,Hacran Dias,Levan Makashvili,41.5,68.0,69.0,155.0,13.4,36.9,68.0,68.0,145.0,22.933333333333334,0.0,48.0,0.0,12.0,25.0,4.0,20.0,7.0,7.0,6.0,6.0,17.0,33.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,16.0,28.0,16.0,40.0,9.0,12.0,12.0,13.0,24.0,46.0,6.0,9.0,7.0,10.0,17.0,33.0,3.0,10.0,201.0,0.0,1.0,15.0,37.0,65.0,2.0,8.0,344.0,0.0,0.0,15.0,1.0,4.600000000000001,Decision - Split,-210.0,160.0,0.6774193548387096,0.3846153846153846,0.292803970223325,0.6774193548387096
fd80d6d9f4e54387,"June 27, 2015",Welterweight,1,Alex Oliveira,Joe Merritt,37.8,71.0,76.0,170.0,41.6,41.8,72.0,,170.0,10.066666666666666,0.0,236.0,0.0,2.0,5.0,7.0,25.0,0.0,2.0,4.0,6.0,5.0,21.0,4.0,8.0,2.0,4.0,3.0,50.0,1.0,8.0,11.0,16.0,30.0,3.0,4.0,4.0,5.0,4.0,18.0,8.0,8.0,11.0,13.0,11.0,33.0,5.0,16.0,624.0,0.0,2.0,15.0,23.0,39.0,0.0,2.0,151.0,0.0,0.0,15.0,,-4.0,Decision - Unanimous,-350.0,250.0,0.7777777777777778,0.2857142857142857,0.4920634920634921,0.7777777777777778
babfd62f1d4a43a8,"June 27, 2015",Welterweight,1,Leandro Silva,Lewis Gonzalez,40.1,69.0,72.0,155.0,15.066666666666666,38.2,70.0,,170.0,18.6,0.0,38.0,0.0,7.0,12.0,15.0,29.0,8.0,12.0,5.0,7.0,22.0,41.0,6.0,7.0,0.0,0.0,1.0,120.0,0.0,5.0,12.0,10.0,40.0,6.0,10.0,5.0,6.0,8.0,35.0,8.0,13.0,5.0,8.0,28.0,48.0,3.0,8.0,226.0,0.0,0.0,15.0,21.0,56.0,2.0,6.0,279.0,0.0,0.0,15.0,,1.8999999999999984,Decision - Unanimous,-160.0,120.0,0.6153846153846154,0.4545454545454545,0.1608391608391609,0.6153846153846154
665e9a25c5d8c17f,"June 27, 2015",Welterweight,0,Steve Montgomery,Tony Sims,35.0,76.0,,185.0,0.0,40.2,71.0,70.0,155.0,12.14723926380368,0.0,0.0,0.0,9.0,28.0,7.0,26.0,2.0,2.0,0.0,0.0,8.0,24.0,1.0,4.0,0.0,0.0,0.0,33.0,0.0,10.0,19.0,8.0,17.0,2.0,2.0,0.0,0.0,6.0,13.0,1.0,3.0,3.0,3.0,9.0,28.0,0.0,0.0,0.0,0.0,0.0,2.716666666666667,10.0,19.0,0.0,1.0,33.0,1.0,0.0,2.716666666666667,,-5.200000000000003,KO/TKO,-185.0,145.0,0.6491228070175439,0.4081632653061224,0.2409595417114214,0.6491228070175439
913d6763b570d060,"June 27, 2015",Bantamweight,0,Danny Martinez,Sirwan Kakai,40.5,66.0,67.0,125.0,0.4666666666666667,36.2,65.0,,135.0,21.266666666666666,0.0,7.0,0.0,22.0,70.0,35.0,149.0,24.0,35.0,0.0,0.0,45.0,159.0,14.0,25.0,0.0,0.0,0.0,72.0,0.0,28.0,56.0,48.0,139.0,4.0,7.0,0.0,0.0,32.0,118.0,17.0,25.0,3.0,3.0,59.0,184.0,0.0,0.0,7.0,0.0,0.0,15.0,52.0,146.0,5.0,10.0,319.0,1.0,0.0,15.0,,4.299999999999997,Decision - Unanimous,-140.0,100.0,0.5833333333333334,0.5,0.0833333333333333,0.5833333333333334
2f0cbf0502173a79,"June 20, 2015",Women's Strawweight,1,Joanna Jedrzejczyk,Jessica Penne,38.3,66.0,65.0,115.0,7.378190255220417,42.9,65.0,67.0,115.0,10.788863109048725,0.0,60.0,0.0,23.0,47.0,81.0,155.0,18.0,22.0,27.0,27.0,96.0,160.0,24.0,35.0,6.0,9.0,0.0,99.0,0.0,8.0,26.0,13.0,69.0,7.0,14.0,5.0,5.0,24.0,85.0,1.0,3.0,0.0,0.0,126.0,204.0,0.0,0.0,106.0,0.0,0.0,14.366666666666667,25.0,88.0,0.0,11.0,155.0,0.0,0.0,14.366666666666667,-2.0,-4.600000000000001,KO/TKO,-855.0,485.0,0.8952879581151832,0.1709401709401709,0.7243477871750124,0.8952879581151832
c1322d09e8b6efca,"June 20, 2015",Featherweight,0,Dennis Siver,Tatsuya Kawajiri,46.9,66.0,70.0,145.0,0.0,47.6,67.0,69.0,145.0,33.93333333333333,0.0,0.0,0.0,13.0,33.0,10.0,45.0,4.0,5.0,8.0,10.0,20.0,58.0,2.0,2.0,0.0,0.0,0.0,96.0,0.0,7.0,15.0,15.0,31.0,6.0,7.0,1.0,1.0,17.0,34.0,0.0,0.0,5.0,5.0,22.0,60.0,0.0,0.0,0.0,0.0,1.0,15.0,22.0,39.0,4.0,14.0,509.0,0.0,0.0,15.0,1.0,-0.7000000000000028,Decision - Unanimous,-135.0,-105.0,0.574468085106383,0.5121951219512195,0.0622729631551635,0.574468085106383
008d0158831dcbd4,"June 20, 2015",Welterweight,1,Peter Sobotta,Steve Kennedy,38.9,72.0,75.0,170.0,27.11864406779661,42.8,71.0,,170.0,9.83050847457627,0.0,80.0,0.0,6.0,13.0,2.0,9.0,2.0,2.0,2.0,2.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,3.0,12.0,1.0,7.0,0.0,2.0,2.0,3.0,3.0,12.0,0.0,0.0,0.0,0.0,6.0,13.0,2.0,2.0,80.0,0.0,1.0,2.95,3.0,12.0,0.0,1.0,29.0,0.0,0.0,2.95,,-3.899999999999999,Submission,-230.0,,0.696969696969697,,,
951ccd0041bd1700,"June 20, 2015",Lightweight,1,Nick Hein,Lukasz Sajewski,41.7,66.0,66.0,155.0,3.733333333333333,35.1,68.0,71.0,155.0,3.2666666666666666,0.0,56.0,0.0,11.0,25.0,37.0,104.0,8.0,11.0,9.0,11.0,51.0,118.0,3.0,8.0,0.0,0.0,0.0,43.0,0.0,5.0,20.0,17.0,67.0,5.0,12.0,4.0,7.0,25.0,83.0,1.0,3.0,0.0,0.0,54.0,126.0,1.0,3.0,56.0,0.0,0.0,15.0,26.0,86.0,0.0,1.0,49.0,0.0,0.0,15.0,-5.0,6.600000000000001,Decision - Unanimous,-175.0,135.0,0.6363636363636364,0.425531914893617,0.2108317214700193,0.6363636363636364
447462bc8e540f10,"June 20, 2015",Featherweight,1,Makwan Amirkhani,Masio Fullen,37.1,70.0,72.0,145.0,46.93069306930693,39.2,70.0,70.0,145.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,79.0,0.0,2.0,1.6833333333333331,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.6833333333333331,2.0,-2.1000000000000014,Submission,-265.0,185.0,0.726027397260274,0.3508771929824561,0.3751502042778178,0.726027397260274
0b98d84a2795f7f8,"June 20, 2015",Lightweight,1,Mairbek Taisumov,Alan Patrick,37.4,69.0,73.0,155.0,2.3076923076923075,42.4,71.0,74.0,155.0,3.5384615384615383,0.0,3.0,0.0,10.0,21.0,15.0,34.0,7.0,8.0,1.0,1.0,14.0,29.0,1.0,1.0,8.0,13.0,0.0,23.0,0.0,14.0,27.0,5.0,24.0,8.0,10.0,4.0,4.0,15.0,35.0,2.0,3.0,0.0,0.0,23.0,43.0,0.0,0.0,15.0,1.0,0.0,6.5,17.0,38.0,0.0,7.0,23.0,0.0,0.0,6.5,-1.0,-5.0,KO/TKO,-140.0,100.0,0.5833333333333334,0.5,0.0833333333333333,0.5833333333333334
cd7fd3f034717d3c,"June 20, 2015",Featherweight,0,Alan Omer,Arnold Allen,37.3,70.0,,145.0,17.631954350927245,31.9,68.0,70.0,145.0,11.2981455064194,0.0,0.0,0.0,21.0,46.0,27.0,54.0,5.0,8.0,3.0,4.0,20.0,45.0,9.0,15.0,6.0,6.0,0.0,61.0,0.0,16.0,54.0,20.0,67.0,3.0,8.0,0.0,0.0,18.0,65.0,1.0,6.0,4.0,4.0,35.0,66.0,2.0,4.0,206.0,0.0,0.0,11.683333333333334,23.0,75.0,1.0,4.0,132.0,0.0,1.0,11.683333333333334,,5.399999999999999,Submission,-210.0,160.0,0.6774193548387096,0.3846153846153846,0.292803970223325,0.6774193548387096
